Unnamed: 0.1,Unnamed: 0,id_empleado,sexo,edad,ciudad,departamento,salario,fecha_ingreso,evaluacion_desempeno,modalidad,estado_civil
605,204,32398,m,32,guayaquil,RRHH,114681.0,06/01/2021,3,presencial,Soltero
606,634,69223,female,54,guayaquil,Tecnologia,421141.0,"Oct 03, 2025",2,hibrido,Union Libre
607,539,34340,M,34,Guayaquil,RRHH,172175.0,2025-09-08,3,presencial,Union Libre
608,940,12853,F,30,guayaquil,Finanzas,313162.0,25/11/2021,3,hibrido,Soltero
609,40,52582,F,29,Guayaquil,Tecnologia,216575.0,2019-01-05,3,remoto,Soltero
610,469,93809,F,33,guayaquil,Tecnologia,284933.0,"Nov 23, 2023",4,hibrido,Soltero
611,351,66766,female,54,quito,Finanzas,326791.0,2021-03-03,3,presencial,Casado
612,187,21639,M,35,Guayaquil,RRHH,319144.0,2020-01-29,4,presencial,Soltero
613,947,81406,M,48,Guayaquil,Marketing,304141.0,2022-06-12,2,hibrido,Divorciado
614,321,81354,M,45,Guayaquil,Operaciones,137596.0,2022-11-14,3,presencial,Soltero
615,421,84259,M,36,quito,Tecnologia,246873.0,13/10/2022,5,hibrido,Casado
616,412,86402,M,34,UIO,Tecnologia,321925.0,2018-02-10,4,hibrido,Casado
617,458,27454,female,43,quito,Tecnologia,195615.0,03/09/2017,4,remoto,Divorciado
618,76,18604,m,40,GYE,Marketing,237349.0,12/12/2018,4,presencial,Divorciado
619,703,31215,F,38,Guayaquil,Tecnologia,380506.0,2015-02-25,3,remoto,Soltero
620,734,95211,M,29,guayaquil,Operaciones,109253.0,24/08/2015,5,presencial,Soltero
621,763,67585,m,23,Guayaquil,Ventas,237184.0,2018-02-09,3,presencial,Soltero
622,544,21578,F,36,guayaquil,Operaciones,13685.0,12/12/2015,3,hibrido,Soltero
623,300,91987,m,45,UIO,Operaciones,290682.0,2020-07-27,4,presencial,Casado
624,349,12908,m,51,UIO,Tecnologia,665049.0,2020-08-03,3,remoto,Union Libre
625,587,63618,female,34,quito,Tecnologia,398149.0,2024-04-09,1,remoto,Soltero
626,182,74421,female,36,guayaquil,Operaciones,230955.0,2023-08-09,3,presencial,Soltero
627,397,48580,m,31,quito,Operaciones,175409.0,2024-06-09,4,presencial,Casado
628,722,21410,m,31,Guayaquil,Finanzas,127523.0,2020-10-07,5,presencial,Soltero
629,506,11931,M,39,quito,Ventas,329035.0,"Aug 22, 2025",4,remoto,Casado
630,360,76094,F,38,GYE,Tecnologia,234401.0,2022-10-17,4,presencial,Soltero
631,87,34063,M,32,guayaquil,Ventas,9670.0,"Sep 16, 2024",2,presencial,Casado
632,207,88225,M,53,Guayaquil,Ventas,305112.0,"May 12, 2023",2,remoto,Casado
633,392,64702,F,31,Guayaquil,Tecnologia,168995.0,2015-08-24,5,remoto,Casado
634,501,74013,female,38,UIO,Tecnologia,257743.0,2019-08-11,5,hibrido,Union Libre
635,200,35850,female,41,GYE,Tecnologia,183392.0,2018-11-06,5,remoto,Union Libre
636,147,34301,F,47,guayaquil,Tecnologia,368246.0,2015-04-02,4,hibrido,Casado
637,913,37314,female,30,Guayaquil,Ventas,175322.0,2018-05-31,5,remoto,Casado
638,31,85257,female,38,Guayaquil,Tecnologia,295573.0,2015-03-14,4,remoto,Casado
639,884,93004,m,26,guayaquil,Tecnologia,294731.0,08/11/2022,3,hibrido,Soltero
640,158,40007,m,41,Guayaquil,Ventas,231333.0,2016-08-11,3,presencial,Casado
641,245,21608,m,40,Guayaquil,Finanzas,336334.0,2015-05-13,3,presencial,Union Libre
642,55,96665,F,28,guayaquil,Ventas,374129.0,"May 06, 2025",3,presencial,Soltero
643,339,66133,M,39,guayaquil,Marketing,87593.0,03/08/2025,1,presencial,Soltero
644,233,86250,m,30,quito,Tecnologia,281253.0,2018-03-16,4,remoto,Soltero
645,678,55496,M,47,Guayaquil,Tecnologia,520856.0,2016-11-23,4,remoto,Union Libre
646,20,20810,M,31,Guayaquil,Operaciones,181867.0,2017-01-26,3,presencial,Soltero
647,372,65589,female,40,guayaquil,Tecnologia,317976.0,23/03/2018,4,hibrido,Soltero
648,345,11309,m,28,Guayaquil,Ventas,270431.0,"Jan 31, 2021",4,remoto,Soltero
649,143,72710,F,44,guayaquil,Ventas,192445.0,"Feb 12, 2015",3,presencial,Casado
650,756,56393,M,48,UIO,Ventas,214371.0,"Dec 24, 2018",4,presencial,Casado
651,135,76089,F,43,guayaquil,Marketing,102387.0,"Jan 24, 2026",4,presencial,Casado
652,768,71793,female,40,Guayaquil,Tecnologia,13103.0,13/05/2016,5,remoto,Casado
653,440,37113,female,33,quito,Operaciones,122817.0,2015-12-17,5,presencial,Union Libre
654,861,96697,F,38,quito,Tecnologia,205547.0,2017-05-16,4,presencial,Casado
655,707,46682,M,44,GYE,Tecnologia,202705.0,2019-07-30,4,remoto,Casado
656,503,86078,M,40,UIO,Tecnologia,498377.0,2021-11-18,2,remoto,Divorciado
657,603,38659,M,28,UIO,Tecnologia,252009.0,26/12/2016,3,remoto,Soltero
658,379,75114,F,27,Guayaquil,Finanzas,286768.0,26/01/2023,4,hibrido,Union Libre
659,57,79913,female,31,guayaquil,Operaciones,123296.0,26/02/2016,4,hibrido,Soltero
660,398,64472,m,33,guayaquil,Ventas,215137.0,2020-03-04,4,presencial,Soltero
661,563,83145,female,30,UIO,Operaciones,301803.0,14/07/2018,5,presencial,Soltero
662,845,10474,F,26,guayaquil,Tecnologia,232658.0,2020-06-22,4,hibrido,Soltero
663,381,58873,female,41,GYE,Operaciones,229185.0,2020-07-09,3,presencial,Divorciado
664,286,86543,M,36,quito,Operaciones,146699.0,"Jan 21, 2023",4,presencial,Soltero
665,302,75780,F,43,UIO,Ventas,151846.0,2017-03-24,5,hibrido,Divorciado
666,154,76240,female,35,guayaquil,Ventas,236083.0,"Aug 01, 2015",3,presencial,Casado
667,582,55154,female,25,guayaquil,Finanzas,618797.0,"May 28, 2017",4,hibrido,Soltero
668,455,92593,female,39,Guayaquil,Marketing,30155.0,2025-02-10,3,presencial,Casado
669,670,77456,m,37,quito,Finanzas,277806.0,"Nov 24, 2022",5,presencial,Casado
670,744,44031,female,40,Guayaquil,Operaciones,91844.0,15/04/2025,5,presencial,Soltero
671,740,79032,female,48,Guayaquil,Tecnologia,365566.0,2023-09-30,4,hibrido,Casado
672,130,24384,F,31,guayaquil,Finanzas,22185.0,21/08/2015,4,hibrido,Soltero
673,28,18595,m,42,UIO,Tecnologia,295346.0,08/11/2019,3,remoto,Casado
674,802,26154,female,50,Guayaquil,Tecnologia,533191.0,2022-09-16,1,remoto,Divorciado
675,408,66019,m,44,Guayaquil,Tecnologia,223431.0,13/04/2016,3,hibrido,Casado
676,585,70626,female,31,GYE,Ventas,201721.0,18/11/2021,3,presencial,Casado
677,155,17746,M,38,Guayaquil,Operaciones,7000.0,2015-12-29,3,presencial,Soltero
678,100,53829,m,30,Guayaquil,Marketing,149368.0,09/10/2022,3,presencial,Soltero
679,824,63764,female,22,GYE,Ventas,369646.0,2024-07-22,2,presencial,Soltero
680,900,28158,F,41,Guayaquil,Tecnologia,194556.0,2017-09-06,3,hibrido,Soltero
681,494,78468,F,30,GYE,Tecnologia,194423.0,2023-12-09,2,remoto,Soltero
682,654,58503,M,44,quito,Tecnologia,280212.0,2019-04-17,5,presencial,Union Libre
683,393,76068,F,40,GYE,Operaciones,249926.0,18/01/2025,2,presencial,Casado
684,326,61937,M,31,Guayaquil,Ventas,236929.0,"Jan 06, 2019",4,remoto,Casado
685,202,35298,m,36,guayaquil,Marketing,15279.0,02/02/2023,3,presencial,Soltero
686,414,92983,F,39,Guayaquil,RRHH,167727.0,01/06/2018,3,presencial,Divorciado
687,387,35703,F,37,Guayaquil,Tecnologia,304416.0,25/07/2015,4,remoto,Divorciado
688,357,65796,M,35,quito,Operaciones,110259.0,2016-10-20,5,presencial,Soltero
689,558,19628,female,40,Guayaquil,Ventas,144107.0,2016-04-25,4,presencial,Casado
690,2,48795,m,30,GYE,Tecnologia,25750.0,2025-11-13,4,hibrido,Union Libre
691,178,32428,F,51,guayaquil,Operaciones,300403.0,"Aug 17, 2018",5,hibrido,Casado
692,314,79617,F,35,Guayaquil,Marketing,141998.0,"Jul 13, 2024",3,presencial,Divorciado
693,236,44540,female,42,guayaquil,RRHH,325985.0,2019-11-14,3,hibrido,Soltero
694,95,26808,M,38,quito,Operaciones,101769.0,2015-06-07,2,presencial,Union Libre
695,166,18034,F,40,GYE,Ventas,111199.0,2022-12-07,4,presencial,Union Libre
696,534,61193,m,43,UIO,Marketing,330066.0,2020-01-14,3,remoto,Casado
697,821,76231,F,30,Guayaquil,RRHH,299551.0,2020-08-19,4,presencial,Casado
698,579,93895,M,37,Guayaquil,Operaciones,109646.0,"Aug 29, 2021",3,presencial,Casado
699,157,46504,F,39,Guayaquil,Tecnologia,24229.0,"Sep 16, 2021",3,remoto,Casado
700,711,56519,female,46,guayaquil,Tecnologia,544477.0,16/05/2023,3,remoto,Casado
701,573,84332,F,29,UIO,Ventas,366561.0,21/04/2016,4,hibrido,Soltero
702,449,31116,m,27,quito,Tecnologia,269719.0,2015-04-28,4,hibrido,Soltero
703,69,49812,female,29,guayaquil,Tecnologia,610233.0,15/07/2020,4,remoto,Soltero
704,51,55810,m,44,Guayaquil,Marketing,131268.0,2024-02-03,3,presencial,Union Libre
705,399,81737,female,26,Guayaquil,Operaciones,152435.0,2017-09-25,2,presencial,Soltero
706,17,96592,female,22,guayaquil,Tecnologia,279003.0,2020-01-24,3,remoto,Soltero
707,633,84059,female,29,guayaquil,Marketing,146549.0,2018-10-05,3,presencial,Soltero
708,388,35090,m,41,UIO,Tecnologia,359512.0,2017-01-24,5,remoto,Casado
709,934,85924,m,35,UIO,Ventas,240578.0,2015-03-04,3,presencial,Casado
710,162,20226,F,34,quito,Marketing,465972.0,2016-05-02,3,presencial,Soltero
711,164,23590,m,21,GYE,Operaciones,218405.0,26/10/2015,2,remoto,Soltero
712,598,50820,M,24,Guayaquil,Finanzas,189536.0,2015-03-13,4,presencial,Union Libre
713,459,31195,F,37,Guayaquil,Tecnologia,195283.0,2018-01-21,2,remoto,Union Libre
714,728,66603,F,36,quito,Ventas,280253.0,2020-07-26,1,presencial,Casado
715,430,31645,m,47,quito,Tecnologia,302002.0,24/07/2024,5,hibrido,Union Libre
716,104,50115,F,31,guayaquil,Finanzas,330414.0,2016-08-23,5,presencial,Soltero
717,197,18128,M,48,quito,Ventas,269468.0,2017-07-21,4,hibrido,Casado
718,867,23748,m,50,UIO,Ventas,228336.0,19/11/2023,5,presencial,Casado
719,215,85030,F,33,UIO,RRHH,142724.0,2021-05-03,3,presencial,Union Libre
720,443,22465,F,43,guayaquil,Operaciones,113922.0,2015-12-19,5,hibrido,Casado
721,829,42957,M,34,Guayaquil,Operaciones,91456.0,23/05/2025,5,presencial,Union Libre
722,361,15481,F,29,Guayaquil,Tecnologia,610392.0,2020-02-14,3,remoto,Soltero
723,437,43413,F,36,Guayaquil,Finanzas,58412.0,2017-09-01,4,presencial,Soltero
724,645,46437,M,40,GYE,Ventas,229468.0,"Apr 03, 2023",3,presencial,Divorciado
725,312,58852,female,42,Guayaquil,RRHH,185655.0,2022-06-29,3,presencial,Casado
726,370,72333,m,36,guayaquil,Finanzas,246489.0,"Aug 27, 2025",3,presencial,Union Libre
727,463,30866,m,43,guayaquil,Tecnologia,283589.0,2023-03-24,3,hibrido,Casado
728,746,17236,female,43,UIO,Tecnologia,221048.0,28/06/2015,2,remoto,Casado
729,407,55292,female,34,guayaquil,Operaciones,305731.0,14/10/2021,3,remoto,Soltero
730,891,66011,m,40,Guayaquil,Ventas,161997.0,2018-05-26,3,hibrido,Soltero
731,489,68356,m,33,UIO,Tecnologia,244196.0,2016-05-27,5,hibrido,Casado
732,518,96492,M,28,quito,Tecnologia,204628.0,2023-05-04,4,remoto,Soltero
733,706,56630,female,44,GYE,RRHH,147627.0,2017-10-29,4,presencial,Soltero
734,752,92188,F,35,UIO,Tecnologia,13425.0,"Oct 11, 2017",2,remoto,Soltero
735,660,35874,female,24,guayaquil,Tecnologia,72345.0,08/07/2020,3,remoto,Union Libre
736,453,82245,m,38,Guayaquil,Ventas,491978.0,2018-06-05,5,presencial,Casado
737,904,31133,F,46,Guayaquil,Finanzas,33598.0,2021-02-08,3,hibrido,Soltero
738,790,54226,m,41,GYE,Finanzas,336874.0,13/02/2015,3,presencial,Divorciado
739,600,62154,m,28,GYE,Tecnologia,419767.0,2018-03-11,3,hibrido,Soltero
740,695,24053,M,44,UIO,Finanzas,217396.0,2021-05-01,1,presencial,Divorciado
741,172,37128,M,38,UIO,Operaciones,152652.0,"Mar 04, 2024",1,presencial,Divorciado
742,183,84169,F,32,Guayaquil,Operaciones,146688.0,2026-02-08,3,presencial,Casado
743,735,55711,M,48,quito,Tecnologia,338358.0,07/06/2025,3,presencial,Casado
744,63,73901,M,38,quito,Tecnologia,41584.0,"Mar 15, 2016",3,remoto,Union Libre
745,231,65301,m,47,quito,Tecnologia,467787.0,01/10/2019,5,remoto,Soltero
746,572,17822,F,38,UIO,Tecnologia,741437.0,27/06/2017,5,remoto,Soltero
747,193,54113,M,38,guayaquil,Tecnologia,713995.0,"Jul 08, 2025",1,hibrido,Soltero
748,701,33892,m,29,guayaquil,Tecnologia,631215.0,"Apr 22, 2019",4,hibrido,Soltero
749,267,79610,female,32,guayaquil,Finanzas,385006.0,2023-05-02,5,presencial,Union Libre
750,418,54676,M,44,quito,Ventas,153579.0,"May 27, 2023",3,presencial,Soltero
751,173,20646,m,30,guayaquil,RRHH,95522.0,2026-01-05,4,remoto,Casado
752,356,33309,F,42,quito,Finanzas,247273.0,"Mar 19, 2016",3,remoto,Casado
753,559,84703,m,29,GYE,Tecnologia,315385.0,2017-09-13,3,remoto,Casado
754,887,22561,F,41,guayaquil,Ventas,91578.0,2023-12-14,4,presencial,Casado
755,896,99875,female,27,GYE,Tecnologia,245794.0,"May 25, 2015",3,remoto,Soltero
756,485,38209,M,28,quito,Operaciones,118861.0,2018-03-20,3,presencial,Soltero
757,908,42843,M,28,quito,Tecnologia,33627.0,"Jan 23, 2026",2,remoto,Soltero
758,141,88516,m,43,Guayaquil,Tecnologia,570594.0,2018-07-28,1,hibrido,Casado
759,278,48561,m,52,quito,Operaciones,18679.0,"May 09, 2021",5,remoto,Casado
760,175,25235,M,24,guayaquil,Operaciones,116642.0,2018-10-12,4,remoto,Soltero
761,669,53885,m,42,Guayaquil,Marketing,168237.0,10/09/2022,5,presencial,Divorciado
762,90,70865,F,38,UIO,Marketing,84656.0,2019-12-02,3,presencial,Union Libre
763,918,81897,F,35,GYE,Tecnologia,393512.0,2023-04-14,3,remoto,Union Libre
764,329,61727,m,27,Guayaquil,Tecnologia,230804.0,28/07/2021,5,hibrido,Soltero
765,229,34544,female,21,UIO,Tecnologia,145597.0,2024-10-12,3,remoto,Soltero
766,930,23709,F,36,Guayaquil,Tecnologia,375595.0,2016-08-04,4,remoto,Casado
767,208,68419,female,42,guayaquil,Tecnologia,289566.0,04/03/2017,3,remoto,Union Libre
768,510,86889,F,40,Guayaquil,Tecnologia,248429.0,27/07/2018,5,hibrido,Union Libre
769,804,15145,female,33,Guayaquil,RRHH,166773.0,2025-03-30,3,presencial,Union Libre
770,83,38249,m,22,guayaquil,Tecnologia,113298.0,2017-05-07,3,remoto,Casado
771,75,90574,female,27,guayaquil,Ventas,106055.0,"Apr 11, 2024",3,hibrido,Soltero
772,897,60711,m,39,guayaquil,Tecnologia,206123.0,2023-05-05,4,hibrido,Casado
773,850,69512,female,24,guayaquil,Finanzas,38112.0,2021-08-13,5,remoto,Soltero
774,170,48742,M,26,Guayaquil,Operaciones,148967.0,2017-07-01,2,presencial,Union Libre
775,30,17874,female,24,UIO,Tecnologia,633145.0,2017-10-13,3,hibrido,Casado
776,142,82622,m,45,quito,Operaciones,326715.0,2015-11-04,4,hibrido,Soltero
777,126,36932,m,48,Guayaquil,Tecnologia,429322.0,2022-07-05,3,remoto,Soltero
778,332,13343,female,41,Guayaquil,Tecnologia,167441.0,14/04/2024,3,hibrido,Soltero
779,564,24896,m,33,Guayaquil,Tecnologia,24077.0,23/01/2024,3,remoto,Union Libre
780,71,48963,F,41,guayaquil,Tecnologia,204149.0,2018-05-09,3,remoto,Union Libre
781,254,12026,M,38,quito,Tecnologia,206977.0,2023-09-24,3,hibrido,Union Libre
782,936,45269,M,38,guayaquil,Tecnologia,685796.0,"Feb 10, 2015",4,remoto,Soltero
783,338,70072,F,31,Guayaquil,RRHH,136694.0,2025-09-29,3,presencial,Union Libre
784,77,22520,F,47,quito,Tecnologia,477706.0,2020-02-14,3,hibrido,Casado
785,228,20899,M,39,Guayaquil,Finanzas,455559.0,24/09/2022,3,hibrido,Divorciado
786,531,26244,F,34,quito,Operaciones,13938.0,10/05/2025,1,presencial,Casado
787,692,87221,M,43,guayaquil,Tecnologia,314995.0,11/02/2022,5,hibrido,Union Libre
788,383,84749,F,36,guayaquil,Operaciones,131672.0,2015-02-01,4,presencial,Union Libre
789,171,59871,female,36,guayaquil,Tecnologia,111345.0,2020-09-22,3,hibrido,Soltero
790,508,79422,m,33,Guayaquil,Marketing,206462.0,2024-12-02,5,hibrido,Casado
791,500,62964,female,34,UIO,Tecnologia,95857.0,12/12/2024,3,hibrido,Soltero
792,284,71524,m,46,quito,Operaciones,16600.0,2018-04-15,4,presencial,Union Libre
793,472,75532,M,38,guayaquil,Finanzas,295828.0,2016-12-16,4,presencial,Soltero
794,335,30575,M,40,guayaquil,Ventas,222603.0,14/07/2024,4,presencial,Casado
795,75,90574,female,27,guayaquil,Ventas,106055.0,"Apr 11, 2024",3,hibrido,Soltero
796,844,28151,M,35,Guayaquil,Ventas,366086.0,30/11/2024,4,presencial,Casado
797,134,62112,female,31,UIO,Ventas,550904.0,"Apr 08, 2022",4,presencial,Casado
798,679,20642,m,43,guayaquil,Finanzas,200675.0,18/08/2019,5,presencial,Union Libre
799,507,72871,female,36,Guayaquil,Tecnologia,21433.0,"Mar 07, 2025",4,remoto,Casado
800,862,78572,M,42,Guayaquil,Tecnologia,117548.0,2023-11-01,4,hibrido,Casado
801,721,84156,female,26,guayaquil,Tecnologia,171064.0,22/11/2018,5,remoto,Union Libre
802,923,97153,female,37,guayaquil,Ventas,212539.0,2016-05-02,4,presencial,Soltero
803,256,52397,M,40,guayaquil,Ventas,212311.0,2022-10-17,3,presencial,Casado
804,201,51586,m,48,UIO,Finanzas,591318.0,2022-08-14,4,presencial,Casado
805,334,56948,F,38,UIO,Marketing,213408.0,2015-11-05,5,presencial,Soltero
806,772,68381,female,27,guayaquil,Ventas,516645.0,2018-11-06,2,presencial,Soltero
807,643,56323,F,37,Guayaquil,Tecnologia,231333.0,2016-01-20,3,remoto,Soltero
808,117,72418,M,36,quito,Ventas,106257.0,07/11/2022,2,hibrido,Soltero
809,888,17390,female,31,GYE,Operaciones,114362.0,20/07/2017,4,presencial,Casado
810,259,13322,F,47,GYE,Tecnologia,331122.0,2015-03-01,1,remoto,Casado
811,12,59507,M,43,quito,Marketing,13887.0,"Apr 19, 2017",5,presencial,Union Libre
812,343,48680,M,31,quito,Tecnologia,184738.0,2023-12-21,4,hibrido,Union Libre
813,816,81867,M,24,Guayaquil,Tecnologia,302358.0,2022-11-18,3,remoto,Soltero
814,62,13969,female,46,Guayaquil,Tecnologia,49161.0,"Jan 28, 2024",3,remoto,Soltero
815,123,57664,F,21,quito,Tecnologia,337238.0,2020-05-19,2,hibrido,Soltero
816,869,71500,female,36,Guayaquil,Ventas,103564.0,2019-06-28,3,hibrido,Union Libre
817,9,11596,F,31,guayaquil,Marketing,125026.0,"Jun 22, 2021",4,remoto,Divorciado
818,838,90914,M,45,UIO,Tecnologia,691534.0,11/04/2021,3,presencial,Casado
819,72,35026,F,30,Guayaquil,Operaciones,290485.0,2020-06-29,4,hibrido,Union Libre
820,84,95621,F,37,UIO,Operaciones,404409.0,2015-12-27,3,presencial,Divorciado
821,915,89677,female,34,Guayaquil,Ventas,60756.0,2021-11-21,3,presencial,Union Libre
822,931,15802,m,41,UIO,RRHH,9884.0,2016-04-04,3,remoto,Casado
823,115,48749,M,36,Guayaquil,Tecnologia,502033.0,2015-10-07,5,hibrido,Casado
824,36,23092,M,50,quito,Ventas,118126.0,2025-05-18,1,presencial,Casado
825,529,37560,m,42,guayaquil,Tecnologia,55807.0,2015-03-26,4,remoto,Union Libre
826,303,40331,m,30,Guayaquil,Finanzas,248766.0,16/08/2015,3,presencial,Soltero
827,784,74744,F,31,quito,Tecnologia,291671.0,2025-03-07,1,hibrido,Union Libre
828,712,86462,M,41,Guayaquil,Tecnologia,234246.0,2016-10-05,3,remoto,Union Libre
829,165,84219,m,28,Guayaquil,Tecnologia,313406.0,2017-07-26,4,hibrido,Casado
830,939,11105,M,38,guayaquil,Tecnologia,795152.0,21/04/2022,4,hibrido,Soltero
831,639,49411,M,42,quito,Ventas,245498.0,"Sep 08, 2023",4,hibrido,Soltero
832,597,69825,M,32,guayaquil,Operaciones,229696.0,10/12/2023,1,presencial,Casado
833,747,58826,female,33,guayaquil,Tecnologia,15232.0,2025-04-17,3,remoto,Soltero
834,327,62957,female,35,guayaquil,Operaciones,305273.0,2019-01-01,1,presencial,Union Libre
835,409,96889,F,33,UIO,Tecnologia,179734.0,2017-05-31,4,hibrido,Casado
836,515,63255,m,40,Guayaquil,Ventas,340114.0,"Jan 14, 2022",3,hibrido,Union Libre
837,649,58545,F,50,GYE,Marketing,165127.0,"Oct 17, 2022",4,presencial,Soltero
838,19,22625,M,26,UIO,Tecnologia,350648.0,2022-09-11,5,hibrido,Union Libre
839,560,39429,M,36,quito,Marketing,208851.0,25/04/2022,3,presencial,Casado
840,56,58443,m,32,UIO,Tecnologia,648124.0,20/05/2021,5,remoto,Union Libre
841,67,95441,m,37,guayaquil,Ventas,285277.0,2015-01-03,2,presencial,Casado
842,504,65005,m,32,Guayaquil,Marketing,100267.0,2016-06-25,4,hibrido,Soltero
843,659,89531,m,36,GYE,Tecnologia,348818.0,"Sep 03, 2019",4,remoto,Soltero
844,107,89256,female,37,guayaquil,Ventas,71861.0,2017-09-02,3,remoto,Casado
845,516,99888,M,40,UIO,Finanzas,305228.0,17/11/2019,4,hibrido,Divorciado
846,766,16051,female,34,guayaquil,Tecnologia,367689.0,2017-08-22,4,remoto,Union Libre
847,442,38235,m,28,UIO,Operaciones,179539.0,"May 31, 2024",3,presencial,Soltero
848,831,13895,M,31,guayaquil,Finanzas,343679.0,19/07/2017,3,presencial,Soltero
849,184,80910,M,37,quito,Operaciones,204837.0,10/07/2016,3,presencial,Casado
850,828,21074,M,39,UIO,Ventas,276096.0,2022-01-19,3,presencial,Soltero
851,258,87604,M,43,guayaquil,Tecnologia,435251.0,02/07/2017,3,hibrido,Union Libre
852,460,26404,F,45,UIO,Finanzas,407429.0,2017-10-15,3,presencial,Casado
853,764,34641,female,43,UIO,Ventas,79108.0,2018-12-07,4,presencial,Soltero
854,5,32895,F,41,GYE,Tecnologia,431703.0,2019-12-13,4,remoto,Divorciado
855,297,83731,female,29,Guayaquil,Marketing,131079.0,28/08/2020,4,presencial,Soltero
856,391,60419,M,25,UIO,Tecnologia,68490.0,2022-07-02,3,remoto,Casado
857,813,32339,M,47,Guayaquil,Finanzas,342222.0,29/11/2021,3,presencial,Casado
858,467,48137,female,48,Guayaquil,Finanzas,160518.0,2017-01-18,5,presencial,Casado
859,257,70991,M,40,UIO,Tecnologia,34422.0,2025-06-15,4,presencial,Casado
860,762,30545,F,44,Guayaquil,Marketing,148009.0,2016-12-13,4,hibrido,Casado
861,148,10488,m,33,Guayaquil,Tecnologia,206018.0,2022-04-13,3,hibrido,Casado
862,945,33471,F,33,GYE,RRHH,253653.0,30/08/2024,5,presencial,Soltero
863,436,10634,m,29,quito,Ventas,197141.0,2020-06-04,4,hibrido,Soltero
864,820,71510,F,41,Guayaquil,Ventas,80000.0,"Oct 06, 2023",4,presencial,Divorciado
865,386,75432,F,42,Guayaquil,Tecnologia,145195.0,25/12/2019,5,remoto,Divorciado
866,840,97602,M,41,quito,Marketing,162221.0,05/08/2019,4,hibrido,Casado
867,218,48898,M,34,Guayaquil,Ventas,148941.0,2020-08-21,3,presencial,Union Libre
868,938,50826,m,38,UIO,Ventas,155553.0,26/02/2019,3,presencial,Casado
869,801,72171,female,46,Guayaquil,Tecnologia,274562.0,2019-08-17,4,hibrido,Casado
870,15,72771,female,37,guayaquil,Marketing,182825.0,2024-07-30,5,presencial,Casado
871,131,73849,F,38,guayaquil,Tecnologia,188544.0,20/01/2020,4,hibrido,Soltero
872,522,17581,m,35,Guayaquil,Operaciones,148768.0,"Nov 07, 2015",3,presencial,Union Libre
873,694,50816,M,43,quito,Tecnologia,137441.0,2017-05-03,3,hibrido,Casado
874,22,47351,F,33,guayaquil,Tecnologia,454576.0,2023-01-16,4,remoto,Casado
875,198,66274,female,38,quito,Tecnologia,152458.0,2017-01-06,3,remoto,Union Libre
876,588,65436,m,29,Guayaquil,Tecnologia,127697.0,2016-05-05,4,remoto,Soltero
877,912,31159,F,30,guayaquil,Marketing,93871.0,2020-05-30,5,presencial,Casado
878,103,12224,m,31,Guayaquil,RRHH,109524.0,12/09/2020,3,presencial,Union Libre
879,574,86115,M,40,Guayaquil,Finanzas,175959.0,2020-10-01,5,presencial,Divorciado
880,24,14768,F,36,Guayaquil,Finanzas,310592.0,2015-10-25,5,presencial,Soltero
881,473,17062,M,48,quito,Operaciones,169967.0,21/01/2015,3,hibrido,Divorciado
882,168,13094,female,37,Guayaquil,Tecnologia,172653.0,16/09/2015,1,hibrido,Union Libre
883,778,36906,m,40,quito,Tecnologia,314495.0,2023-04-29,3,remoto,Casado
884,189,96043,m,53,guayaquil,Ventas,94178.0,2016-02-29,3,presencial,Divorciado
885,505,35131,M,41,guayaquil,Tecnologia,41043.0,2017-09-01,5,hibrido,Soltero
886,932,59404,female,43,Guayaquil,Finanzas,239272.0,2025-11-11,4,presencial,Casado
887,435,79919,F,32,quito,Tecnologia,203559.0,31/03/2022,4,hibrido,Soltero
888,382,78552,F,43,UIO,Finanzas,164046.0,23/01/2016,3,presencial,Casado
889,671,84209,female,25,quito,Tecnologia,268142.0,13/08/2025,4,remoto,Soltero
890,368,51846,female,25,Guayaquil,Marketing,9586.0,"Apr 23, 2015",3,hibrido,Soltero
891,481,56103,M,34,Guayaquil,RRHH,138779.0,2018-09-29,1,remoto,Soltero
892,465,95848,F,39,Guayaquil,Ventas,596337.0,"Oct 26, 2022",5,presencial,Soltero
893,608,68290,F,22,quito,Finanzas,220109.0,2021-10-04,5,presencial,Soltero
894,347,59842,F,44,Guayaquil,Operaciones,148898.0,10/07/2017,3,remoto,Casado
895,921,25646,female,41,GYE,Marketing,268526.0,01/10/2015,4,presencial,Soltero
896,220,76332,F,54,Guayaquil,Marketing,230982.0,2020-11-15,5,presencial,Casado
897,195,64187,F,33,UIO,Finanzas,192158.0,"May 02, 2017",3,presencial,Union Libre
898,423,70842,female,28,guayaquil,Operaciones,139424.0,2019-10-20,5,presencial,Soltero
899,596,99273,female,36,Guayaquil,Finanzas,326904.0,"Oct 07, 2021",4,hibrido,Soltero
900,483,96720,m,33,quito,Operaciones,146665.0,2018-01-25,3,presencial,Divorciado
901,551,92524,m,42,Guayaquil,Tecnologia,20919.0,"Jan 23, 2019",4,remoto,Soltero
902,774,21233,M,46,quito,Operaciones,375394.0,04/07/2017,3,presencial,Casado
903,52,76284,m,40,quito,Tecnologia,257577.0,2020-09-07,3,hibrido,Union Libre
904,146,69829,F,23,guayaquil,Ventas,156544.0,2016-05-04,1,presencial,Union Libre
905,723,44001,F,44,quito,Tecnologia,698833.0,2016-11-10,2,remoto,Casado
