Unnamed: 0.1;Unnamed: 0;id_empleado;sexo;edad;ciudad;departamento;salario;fecha_ingreso;evaluacion_desempeno;modalidad;estado_civil
594;732;67082;m;34;quito;Tecnologia;$2719,26;19/04/2025;5;remoto;Casado
595;288;15961;M;27;Guayaquil;Operaciones;$2307,47;Aug 16, 2016;2;presencial;Soltero
596;702;60763;M;34;quito;Finanzas;$2111,37;18/03/2019;4;presencial;Soltero
597;619;68026;m;36;Guayaquil;Operaciones;$1327,74;08/04/2017;4;remoto;Soltero
598;210;14782;F;45;guayaquil;Finanzas;$2440,76;2022-09-05;3;presencial;Casado
599;846;13250;M;34;UIO;Operaciones;$1875,61;2017-04-11;3;presencial;Soltero
600;322;36536;female;48;guayaquil;Tecnologia;$3287,45;11/05/2025;4;hibrido;Divorciado
601;823;90949;female;33;UIO;Operaciones;$2495,86;2024-04-24;5;presencial;Soltero
602;720;92445;F;40;quito;Ventas;$2452,58;2021-10-25;5;hibrido;Casado
603;127;14015;female;50;GYE;Operaciones;$1162,7;May 15, 2017;2;presencial;Union Libre
604;571;25806;female;21;UIO;RRHH;$1743,34;2023-01-23;4;presencial;Casado
605;204;32398;m;32;guayaquil;RRHH;$1146,81;06/01/2021;3;presencial;Soltero
606;634;69223;female;54;guayaquil;Tecnologia;$4211,41;Oct 03, 2025;2;hibrido;Union Libre
607;539;34340;M;34;Guayaquil;RRHH;$1721,75;2025-09-08;3;presencial;Union Libre
608;940;12853;F;30;guayaquil;Finanzas;$3131,62;25/11/2021;3;hibrido;Soltero
609;40;52582;F;29;Guayaquil;Tecnologia;$2165,75;2019-01-05;3;remoto;Soltero
610;469;93809;F;33;guayaquil;Tecnologia;$2849,33;Nov 23, 2023;4;hibrido;Soltero
611;351;66766;female;54;quito;Finanzas;$3267,91;2021-03-03;3;presencial;Casado
612;187;21639;M;35;Guayaquil;RRHH;$3191,44;2020-01-29;4;presencial;Soltero
613;947;81406;M;48;Guayaquil;Marketing;$3041,41;2022-06-12;2;hibrido;Divorciado
614;321;81354;M;45;Guayaquil;Operaciones;$1375,96;2022-11-14;3;presencial;Soltero
615;421;84259;M;36;quito;Tecnologia;$2468,73;13/10/2022;5;hibrido;Casado
616;412;86402;M;34;UIO;Tecnologia;$3219,25;2018-02-10;4;hibrido;Casado
617;458;27454;female;43;quito;Tecnologia;$1956,15;03/09/2017;4;remoto;Divorciado
618;76;18604;m;40;GYE;Marketing;$2373,49;12/12/2018;4;presencial;Divorciado
619;703;31215;F;38;Guayaquil;Tecnologia;$3805,06;2015-02-25;3;remoto;Soltero
620;734;95211;M;29;guayaquil;Operaciones;$1092,53;24/08/2015;5;presencial;Soltero
621;763;67585;m;23;Guayaquil;Ventas;$2371,84;2018-02-09;3;presencial;Soltero
622;544;21578;F;36;guayaquil;Operaciones;$1368,5;12/12/2015;3;hibrido;Soltero
623;300;91987;m;45;UIO;Operaciones;$2906,82;2020-07-27;4;presencial;Casado
624;349;12908;m;51;UIO;Tecnologia;$6650,49;2020-08-03;3;remoto;Union Libre
625;587;63618;female;34;quito;Tecnologia;$3981,49;2024-04-09;1;remoto;Soltero
626;182;74421;female;36;guayaquil;Operaciones;$2309,55;2023-08-09;3;presencial;Soltero
627;397;48580;m;31;quito;Operaciones;$1754,09;2024-06-09;4;presencial;Casado
628;722;21410;m;31;Guayaquil;Finanzas;$1275,23;2020-10-07;5;presencial;Soltero
629;506;11931;M;39;quito;Ventas;$3290,35;Aug 22, 2025;4;remoto;Casado
630;360;76094;F;38;GYE;Tecnologia;$2344,01;2022-10-17;4;presencial;Soltero
631;87;34063;M;32;guayaquil;Ventas;$967,0;Sep 16, 2024;2;presencial;Casado
632;207;88225;M;53;Guayaquil;Ventas;$3051,12;May 12, 2023;2;remoto;Casado
633;392;64702;F;31;Guayaquil;Tecnologia;$1689,95;2015-08-24;5;remoto;Casado
634;501;74013;female;38;UIO;Tecnologia;$2577,43;2019-08-11;5;hibrido;Union Libre
635;200;35850;female;41;GYE;Tecnologia;$1833,92;2018-11-06;5;remoto;Union Libre
636;147;34301;F;47;guayaquil;Tecnologia;$3682,46;2015-04-02;4;hibrido;Casado
637;913;37314;female;30;Guayaquil;Ventas;$1753,22;2018-05-31;5;remoto;Casado
638;31;85257;female;38;Guayaquil;Tecnologia;$2955,73;2015-03-14;4;remoto;Casado
639;884;93004;m;26;guayaquil;Tecnologia;$2947,31;08/11/2022;3;hibrido;Soltero
640;158;40007;m;41;Guayaquil;Ventas;$2313,33;2016-08-11;3;presencial;Casado
641;245;21608;m;40;Guayaquil;Finanzas;$3363,34;2015-05-13;3;presencial;Union Libre
642;55;96665;F;28;guayaquil;Ventas;$3741,29;May 06, 2025;3;presencial;Soltero
643;339;66133;M;39;guayaquil;Marketing;$875,93;03/08/2025;1;presencial;Soltero
644;233;86250;m;30;quito;Tecnologia;$2812,53;2018-03-16;4;remoto;Soltero
645;678;55496;M;47;Guayaquil;Tecnologia;$5208,56;2016-11-23;4;remoto;Union Libre
646;20;20810;M;31;Guayaquil;Operaciones;$1818,67;2017-01-26;3;presencial;Soltero
647;372;65589;female;40;guayaquil;Tecnologia;$3179,76;23/03/2018;4;hibrido;Soltero
648;345;11309;m;28;Guayaquil;Ventas;$2704,31;Jan 31, 2021;4;remoto;Soltero
649;143;72710;F;44;guayaquil;Ventas;$1924,45;Feb 12, 2015;3;presencial;Casado
650;756;56393;M;48;UIO;Ventas;$2143,71;Dec 24, 2018;4;presencial;Casado
651;135;76089;F;43;guayaquil;Marketing;$1023,87;Jan 24, 2026;4;presencial;Casado
652;768;71793;female;40;Guayaquil;Tecnologia;$1310,3;13/05/2016;5;remoto;Casado
653;440;37113;female;33;quito;Operaciones;$1228,17;2015-12-17;5;presencial;Union Libre
654;861;96697;F;38;quito;Tecnologia;$2055,47;2017-05-16;4;presencial;Casado
655;707;46682;M;44;GYE;Tecnologia;$2027,05;2019-07-30;4;remoto;Casado
656;503;86078;M;40;UIO;Tecnologia;$4983,77;2021-11-18;2;remoto;Divorciado
657;603;38659;M;28;UIO;Tecnologia;$2520,09;26/12/2016;3;remoto;Soltero
658;379;75114;F;27;Guayaquil;Finanzas;$2867,68;26/01/2023;4;hibrido;Union Libre
659;57;79913;female;31;guayaquil;Operaciones;$1232,96;26/02/2016;4;hibrido;Soltero
660;398;64472;m;33;guayaquil;Ventas;$2151,37;2020-03-04;4;presencial;Soltero
661;563;83145;female;30;UIO;Operaciones;$3018,03;14/07/2018;5;presencial;Soltero
662;845;10474;F;26;guayaquil;Tecnologia;$2326,58;2020-06-22;4;hibrido;Soltero
663;381;58873;female;41;GYE;Operaciones;$2291,85;2020-07-09;3;presencial;Divorciado
664;286;86543;M;36;quito;Operaciones;$1466,99;Jan 21, 2023;4;presencial;Soltero
665;302;75780;F;43;UIO;Ventas;$1518,46;2017-03-24;5;hibrido;Divorciado
666;154;76240;female;35;guayaquil;Ventas;$2360,83;Aug 01, 2015;3;presencial;Casado
667;582;55154;female;25;guayaquil;Finanzas;$6187,97;May 28, 2017;4;hibrido;Soltero
668;455;92593;female;39;Guayaquil;Marketing;$3015,5;2025-02-10;3;presencial;Casado
669;670;77456;m;37;quito;Finanzas;$2778,06;Nov 24, 2022;5;presencial;Casado
670;744;44031;female;40;Guayaquil;Operaciones;$918,44;15/04/2025;5;presencial;Soltero
671;740;79032;female;48;Guayaquil;Tecnologia;$3655,66;2023-09-30;4;hibrido;Casado
672;130;24384;F;31;guayaquil;Finanzas;$2218,5;21/08/2015;4;hibrido;Soltero
673;28;18595;m;42;UIO;Tecnologia;$2953,46;08/11/2019;3;remoto;Casado
674;802;26154;female;50;Guayaquil;Tecnologia;$5331,91;2022-09-16;1;remoto;Divorciado
675;408;66019;m;44;Guayaquil;Tecnologia;$2234,31;13/04/2016;3;hibrido;Casado
676;585;70626;female;31;GYE;Ventas;$2017,21;18/11/2021;3;presencial;Casado
677;155;17746;M;38;Guayaquil;Operaciones;$700,0;2015-12-29;3;presencial;Soltero
678;100;53829;m;30;Guayaquil;Marketing;$1493,68;09/10/2022;3;presencial;Soltero
679;824;63764;female;22;GYE;Ventas;$3696,46;2024-07-22;2;presencial;Soltero
680;900;28158;F;41;Guayaquil;Tecnologia;$1945,56;2017-09-06;3;hibrido;Soltero
681;494;78468;F;30;GYE;Tecnologia;$1944,23;2023-12-09;2;remoto;Soltero
682;654;58503;M;44;quito;Tecnologia;$2802,12;2019-04-17;5;presencial;Union Libre
683;393;76068;F;40;GYE;Operaciones;$2499,26;18/01/2025;2;presencial;Casado
684;326;61937;M;31;Guayaquil;Ventas;$2369,29;Jan 06, 2019;4;remoto;Casado
685;202;35298;m;36;guayaquil;Marketing;$1527,9;02/02/2023;3;presencial;Soltero
686;414;92983;F;39;Guayaquil;RRHH;$1677,27;01/06/2018;3;presencial;Divorciado
687;387;35703;F;37;Guayaquil;Tecnologia;$3044,16;25/07/2015;4;remoto;Divorciado
688;357;65796;M;35;quito;Operaciones;$1102,59;2016-10-20;5;presencial;Soltero
689;558;19628;female;40;Guayaquil;Ventas;$1441,07;2016-04-25;4;presencial;Casado
690;2;48795;m;30;GYE;Tecnologia;$2575,0;2025-11-13;4;hibrido;Union Libre
691;178;32428;F;51;guayaquil;Operaciones;$3004,03;Aug 17, 2018;5;hibrido;Casado
692;314;79617;F;35;Guayaquil;Marketing;$1419,98;Jul 13, 2024;3;presencial;Divorciado
693;236;44540;female;42;guayaquil;RRHH;$3259,85;2019-11-14;3;hibrido;Soltero
694;95;26808;M;38;quito;Operaciones;$1017,69;2015-06-07;2;presencial;Union Libre
695;166;18034;F;40;GYE;Ventas;$1111,99;2022-12-07;4;presencial;Union Libre
696;534;61193;m;43;UIO;Marketing;$3300,66;2020-01-14;3;remoto;Casado
697;821;76231;F;30;Guayaquil;RRHH;$2995,51;2020-08-19;4;presencial;Casado
698;579;93895;M;37;Guayaquil;Operaciones;$1096,46;Aug 29, 2021;3;presencial;Casado
699;157;46504;F;39;Guayaquil;Tecnologia;$2422,9;Sep 16, 2021;3;remoto;Casado
700;711;56519;female;46;guayaquil;Tecnologia;$5444,77;16/05/2023;3;remoto;Casado
701;573;84332;F;29;UIO;Ventas;$3665,61;21/04/2016;4;hibrido;Soltero
702;449;31116;m;27;quito;Tecnologia;$2697,19;2015-04-28;4;hibrido;Soltero
703;69;49812;female;29;guayaquil;Tecnologia;$6102,33;15/07/2020;4;remoto;Soltero
704;51;55810;m;44;Guayaquil;Marketing;$1312,68;2024-02-03;3;presencial;Union Libre
705;399;81737;female;26;Guayaquil;Operaciones;$1524,35;2017-09-25;2;presencial;Soltero
706;17;96592;female;22;guayaquil;Tecnologia;$2790,03;2020-01-24;3;remoto;Soltero
707;633;84059;female;29;guayaquil;Marketing;$1465,49;2018-10-05;3;presencial;Soltero
708;388;35090;m;41;UIO;Tecnologia;$3595,12;2017-01-24;5;remoto;Casado
709;934;85924;m;35;UIO;Ventas;$2405,78;2015-03-04;3;presencial;Casado
710;162;20226;F;34;quito;Marketing;$4659,72;2016-05-02;3;presencial;Soltero
711;164;23590;m;21;GYE;Operaciones;$2184,05;26/10/2015;2;remoto;Soltero
712;598;50820;M;24;Guayaquil;Finanzas;$1895,36;2015-03-13;4;presencial;Union Libre
713;459;31195;F;37;Guayaquil;Tecnologia;$1952,83;2018-01-21;2;remoto;Union Libre
714;728;66603;F;36;quito;Ventas;$2802,53;2020-07-26;1;presencial;Casado
715;430;31645;m;47;quito;Tecnologia;$3020,02;24/07/2024;5;hibrido;Union Libre
716;104;50115;F;31;guayaquil;Finanzas;$3304,14;2016-08-23;5;presencial;Soltero
717;197;18128;M;48;quito;Ventas;$2694,68;2017-07-21;4;hibrido;Casado
718;867;23748;m;50;UIO;Ventas;$2283,36;19/11/2023;5;presencial;Casado
719;215;85030;F;33;UIO;RRHH;$1427,24;2021-05-03;3;presencial;Union Libre
720;443;22465;F;43;guayaquil;Operaciones;$1139,22;2015-12-19;5;hibrido;Casado
721;829;42957;M;34;Guayaquil;Operaciones;$914,56;23/05/2025;5;presencial;Union Libre
722;361;15481;F;29;Guayaquil;Tecnologia;$6103,92;2020-02-14;3;remoto;Soltero
723;437;43413;F;36;Guayaquil;Finanzas;$5841,2;2017-09-01;4;presencial;Soltero
724;645;46437;M;40;GYE;Ventas;$2294,68;Apr 03, 2023;3;presencial;Divorciado
725;312;58852;female;42;Guayaquil;RRHH;$1856,55;2022-06-29;3;presencial;Casado
726;370;72333;m;36;guayaquil;Finanzas;$2464,89;Aug 27, 2025;3;presencial;Union Libre
727;463;30866;m;43;guayaquil;Tecnologia;$2835,89;2023-03-24;3;hibrido;Casado
728;746;17236;female;43;UIO;Tecnologia;$2210,48;28/06/2015;2;remoto;Casado
729;407;55292;female;34;guayaquil;Operaciones;$3057,31;14/10/2021;3;remoto;Soltero
730;891;66011;m;40;Guayaquil;Ventas;$1619,97;2018-05-26;3;hibrido;Soltero
731;489;68356;m;33;UIO;Tecnologia;$2441,96;2016-05-27;5;hibrido;Casado
732;518;96492;M;28;quito;Tecnologia;$2046,28;2023-05-04;4;remoto;Soltero
733;706;56630;female;44;GYE;RRHH;$1476,27;2017-10-29;4;presencial;Soltero
734;752;92188;F;35;UIO;Tecnologia;$1342,5;Oct 11, 2017;2;remoto;Soltero
735;660;35874;female;24;guayaquil;Tecnologia;$7234,5;08/07/2020;3;remoto;Union Libre
736;453;82245;m;38;Guayaquil;Ventas;$4919,78;2018-06-05;5;presencial;Casado
737;904;31133;F;46;Guayaquil;Finanzas;$3359,8;2021-02-08;3;hibrido;Soltero
738;790;54226;m;41;GYE;Finanzas;$3368,74;13/02/2015;3;presencial;Divorciado
739;600;62154;m;28;GYE;Tecnologia;$4197,67;2018-03-11;3;hibrido;Soltero
740;695;24053;M;44;UIO;Finanzas;$2173,96;2021-05-01;1;presencial;Divorciado
741;172;37128;M;38;UIO;Operaciones;$1526,52;Mar 04, 2024;1;presencial;Divorciado
742;183;84169;F;32;Guayaquil;Operaciones;$1466,88;2026-02-08;3;presencial;Casado
743;735;55711;M;48;quito;Tecnologia;$3383,58;07/06/2025;3;presencial;Casado
744;63;73901;M;38;quito;Tecnologia;$4158,4;Mar 15, 2016;3;remoto;Union Libre
745;231;65301;m;47;quito;Tecnologia;$4677,87;01/10/2019;5;remoto;Soltero
746;572;17822;F;38;UIO;Tecnologia;$7414,37;27/06/2017;5;remoto;Soltero
747;193;54113;M;38;guayaquil;Tecnologia;$7139,95;Jul 08, 2025;1;hibrido;Soltero
748;701;33892;m;29;guayaquil;Tecnologia;$6312,15;Apr 22, 2019;4;hibrido;Soltero
749;267;79610;female;32;guayaquil;Finanzas;$3850,06;2023-05-02;5;presencial;Union Libre
750;418;54676;M;44;quito;Ventas;$1535,79;May 27, 2023;3;presencial;Soltero
751;173;20646;m;30;guayaquil;RRHH;$955,22;2026-01-05;4;remoto;Casado
752;356;33309;F;42;quito;Finanzas;$2472,73;Mar 19, 2016;3;remoto;Casado
753;559;84703;m;29;GYE;Tecnologia;$3153,85;2017-09-13;3;remoto;Casado
754;887;22561;F;41;guayaquil;Ventas;$915,78;2023-12-14;4;presencial;Casado
755;896;99875;female;27;GYE;Tecnologia;$2457,94;May 25, 2015;3;remoto;Soltero
756;485;38209;M;28;quito;Operaciones;$1188,61;2018-03-20;3;presencial;Soltero
757;908;42843;M;28;quito;Tecnologia;$3362,7;Jan 23, 2026;2;remoto;Soltero
758;141;88516;m;43;Guayaquil;Tecnologia;$5705,94;2018-07-28;1;hibrido;Casado
759;278;48561;m;52;quito;Operaciones;$1867,9;May 09, 2021;5;remoto;Casado
760;175;25235;M;24;guayaquil;Operaciones;$1166,42;2018-10-12;4;remoto;Soltero
761;669;53885;m;42;Guayaquil;Marketing;$1682,37;10/09/2022;5;presencial;Divorciado
762;90;70865;F;38;UIO;Marketing;$846,56;2019-12-02;3;presencial;Union Libre
763;918;81897;F;35;GYE;Tecnologia;$3935,12;2023-04-14;3;remoto;Union Libre
764;329;61727;m;27;Guayaquil;Tecnologia;$2308,04;28/07/2021;5;hibrido;Soltero
765;229;34544;female;21;UIO;Tecnologia;$1455,97;2024-10-12;3;remoto;Soltero
766;930;23709;F;36;Guayaquil;Tecnologia;$3755,95;2016-08-04;4;remoto;Casado
767;208;68419;female;42;guayaquil;Tecnologia;$2895,66;04/03/2017;3;remoto;Union Libre
768;510;86889;F;40;Guayaquil;Tecnologia;$2484,29;27/07/2018;5;hibrido;Union Libre
769;804;15145;female;33;Guayaquil;RRHH;$1667,73;2025-03-30;3;presencial;Union Libre
770;83;38249;m;22;guayaquil;Tecnologia;$1132,98;2017-05-07;3;remoto;Casado
771;75;90574;female;27;guayaquil;Ventas;$1060,55;Apr 11, 2024;3;hibrido;Soltero
772;897;60711;m;39;guayaquil;Tecnologia;$2061,23;2023-05-05;4;hibrido;Casado
773;850;69512;female;24;guayaquil;Finanzas;$3811,2;2021-08-13;5;remoto;Soltero
774;170;48742;M;26;Guayaquil;Operaciones;$1489,67;2017-07-01;2;presencial;Union Libre
775;30;17874;female;24;UIO;Tecnologia;$6331,45;2017-10-13;3;hibrido;Casado
776;142;82622;m;45;quito;Operaciones;$3267,15;2015-11-04;4;hibrido;Soltero
777;126;36932;m;48;Guayaquil;Tecnologia;$4293,22;2022-07-05;3;remoto;Soltero
778;332;13343;female;41;Guayaquil;Tecnologia;$1674,41;14/04/2024;3;hibrido;Soltero
779;564;24896;m;33;Guayaquil;Tecnologia;$2407,7;23/01/2024;3;remoto;Union Libre
780;71;48963;F;41;guayaquil;Tecnologia;$2041,49;2018-05-09;3;remoto;Union Libre
781;254;12026;M;38;quito;Tecnologia;$2069,77;2023-09-24;3;hibrido;Union Libre
782;936;45269;M;38;guayaquil;Tecnologia;$6857,96;Feb 10, 2015;4;remoto;Soltero
783;338;70072;F;31;Guayaquil;RRHH;$1366,94;2025-09-29;3;presencial;Union Libre
784;77;22520;F;47;quito;Tecnologia;$4777,06;2020-02-14;3;hibrido;Casado
785;228;20899;M;39;Guayaquil;Finanzas;$4555,59;24/09/2022;3;hibrido;Divorciado
786;531;26244;F;34;quito;Operaciones;$1393,8;10/05/2025;1;presencial;Casado
787;692;87221;M;43;guayaquil;Tecnologia;$3149,95;11/02/2022;5;hibrido;Union Libre
788;383;84749;F;36;guayaquil;Operaciones;$1316,72;2015-02-01;4;presencial;Union Libre
789;171;59871;female;36;guayaquil;Tecnologia;$1113,45;2020-09-22;3;hibrido;Soltero
790;508;79422;m;33;Guayaquil;Marketing;$2064,62;2024-12-02;5;hibrido;Casado
791;500;62964;female;34;UIO;Tecnologia;$958,57;12/12/2024;3;hibrido;Soltero
792;284;71524;m;46;quito;Operaciones;$1660,0;2018-04-15;4;presencial;Union Libre
793;472;75532;M;38;guayaquil;Finanzas;$2958,28;2016-12-16;4;presencial;Soltero
794;335;30575;M;40;guayaquil;Ventas;$2226,03;14/07/2024;4;presencial;Casado
795;75;90574;female;27;guayaquil;Ventas;$1060,55;Apr 11, 2024;3;hibrido;Soltero
796;844;28151;M;35;Guayaquil;Ventas;$3660,86;30/11/2024;4;presencial;Casado
797;134;62112;female;31;UIO;Ventas;$5509,04;Apr 08, 2022;4;presencial;Casado
798;679;20642;m;43;guayaquil;Finanzas;$2006,75;18/08/2019;5;presencial;Union Libre
799;507;72871;female;36;Guayaquil;Tecnologia;$2143,3;Mar 07, 2025;4;remoto;Casado
800;862;78572;M;42;Guayaquil;Tecnologia;$1175,48;2023-11-01;4;hibrido;Casado
801;721;84156;female;26;guayaquil;Tecnologia;$1710,64;22/11/2018;5;remoto;Union Libre
802;923;97153;female;37;guayaquil;Ventas;$2125,39;2016-05-02;4;presencial;Soltero
803;256;52397;M;40;guayaquil;Ventas;$2123,11;2022-10-17;3;presencial;Casado
804;201;51586;m;48;UIO;Finanzas;$5913,18;2022-08-14;4;presencial;Casado
805;334;56948;F;38;UIO;Marketing;$2134,08;2015-11-05;5;presencial;Soltero
806;772;68381;female;27;guayaquil;Ventas;$5166,45;2018-11-06;2;presencial;Soltero
807;643;56323;F;37;Guayaquil;Tecnologia;$2313,33;2016-01-20;3;remoto;Soltero
808;117;72418;M;36;quito;Ventas;$1062,57;07/11/2022;2;hibrido;Soltero
809;888;17390;female;31;GYE;Operaciones;$1143,62;20/07/2017;4;presencial;Casado
810;259;13322;F;47;GYE;Tecnologia;$3311,22;2015-03-01;1;remoto;Casado
811;12;59507;M;43;quito;Marketing;$1388,7;Apr 19, 2017;5;presencial;Union Libre
812;343;48680;M;31;quito;Tecnologia;$1847,38;2023-12-21;4;hibrido;Union Libre
813;816;81867;M;24;Guayaquil;Tecnologia;$3023,58;2022-11-18;3;remoto;Soltero
814;62;13969;female;46;Guayaquil;Tecnologia;$4916,1;Jan 28, 2024;3;remoto;Soltero
815;123;57664;F;21;quito;Tecnologia;$3372,38;2020-05-19;2;hibrido;Soltero
816;869;71500;female;36;Guayaquil;Ventas;$1035,64;2019-06-28;3;hibrido;Union Libre
817;9;11596;F;31;guayaquil;Marketing;$1250,26;Jun 22, 2021;4;remoto;Divorciado
818;838;90914;M;45;UIO;Tecnologia;$6915,34;11/04/2021;3;presencial;Casado
819;72;35026;F;30;Guayaquil;Operaciones;$2904,85;2020-06-29;4;hibrido;Union Libre
820;84;95621;F;37;UIO;Operaciones;$4044,09;2015-12-27;3;presencial;Divorciado
821;915;89677;female;34;Guayaquil;Ventas;$6075,6;2021-11-21;3;presencial;Union Libre
822;931;15802;m;41;UIO;RRHH;$988,4;2016-04-04;3;remoto;Casado
823;115;48749;M;36;Guayaquil;Tecnologia;$5020,33;2015-10-07;5;hibrido;Casado
824;36;23092;M;50;quito;Ventas;$1181,26;2025-05-18;1;presencial;Casado
825;529;37560;m;42;guayaquil;Tecnologia;$5580,7;2015-03-26;4;remoto;Union Libre
826;303;40331;m;30;Guayaquil;Finanzas;$2487,66;16/08/2015;3;presencial;Soltero
827;784;74744;F;31;quito;Tecnologia;$2916,71;2025-03-07;1;hibrido;Union Libre
828;712;86462;M;41;Guayaquil;Tecnologia;$2342,46;2016-10-05;3;remoto;Union Libre
829;165;84219;m;28;Guayaquil;Tecnologia;$3134,06;2017-07-26;4;hibrido;Casado
830;939;11105;M;38;guayaquil;Tecnologia;$7951,52;21/04/2022;4;hibrido;Soltero
831;639;49411;M;42;quito;Ventas;$2454,98;Sep 08, 2023;4;hibrido;Soltero
832;597;69825;M;32;guayaquil;Operaciones;$2296,96;10/12/2023;1;presencial;Casado
833;747;58826;female;33;guayaquil;Tecnologia;$1523,2;2025-04-17;3;remoto;Soltero
834;327;62957;female;35;guayaquil;Operaciones;$3052,73;2019-01-01;1;presencial;Union Libre
835;409;96889;F;33;UIO;Tecnologia;$1797,34;2017-05-31;4;hibrido;Casado
836;515;63255;m;40;Guayaquil;Ventas;$3401,14;Jan 14, 2022;3;hibrido;Union Libre
837;649;58545;F;50;GYE;Marketing;$1651,27;Oct 17, 2022;4;presencial;Soltero
838;19;22625;M;26;UIO;Tecnologia;$3506,48;2022-09-11;5;hibrido;Union Libre
839;560;39429;M;36;quito;Marketing;$2088,51;25/04/2022;3;presencial;Casado
840;56;58443;m;32;UIO;Tecnologia;$6481,24;20/05/2021;5;remoto;Union Libre
841;67;95441;m;37;guayaquil;Ventas;$2852,77;2015-01-03;2;presencial;Casado
842;504;65005;m;32;Guayaquil;Marketing;$1002,67;2016-06-25;4;hibrido;Soltero
843;659;89531;m;36;GYE;Tecnologia;$3488,18;Sep 03, 2019;4;remoto;Soltero
844;107;89256;female;37;guayaquil;Ventas;$718,61;2017-09-02;3;remoto;Casado
845;516;99888;M;40;UIO;Finanzas;$3052,28;17/11/2019;4;hibrido;Divorciado
846;766;16051;female;34;guayaquil;Tecnologia;$3676,89;2017-08-22;4;remoto;Union Libre
847;442;38235;m;28;UIO;Operaciones;$1795,39;May 31, 2024;3;presencial;Soltero
848;831;13895;M;31;guayaquil;Finanzas;$3436,79;19/07/2017;3;presencial;Soltero
849;184;80910;M;37;quito;Operaciones;$2048,37;10/07/2016;3;presencial;Casado
850;828;21074;M;39;UIO;Ventas;$2760,96;2022-01-19;3;presencial;Soltero
851;258;87604;M;43;guayaquil;Tecnologia;$4352,51;02/07/2017;3;hibrido;Union Libre
852;460;26404;F;45;UIO;Finanzas;$4074,29;2017-10-15;3;presencial;Casado
853;764;34641;female;43;UIO;Ventas;$791,08;2018-12-07;4;presencial;Soltero
854;5;32895;F;41;GYE;Tecnologia;$4317,03;2019-12-13;4;remoto;Divorciado
855;297;83731;female;29;Guayaquil;Marketing;$1310,79;28/08/2020;4;presencial;Soltero
856;391;60419;M;25;UIO;Tecnologia;$6849,0;2022-07-02;3;remoto;Casado
857;813;32339;M;47;Guayaquil;Finanzas;$3422,22;29/11/2021;3;presencial;Casado
858;467;48137;female;48;Guayaquil;Finanzas;$1605,18;2017-01-18;5;presencial;Casado
859;257;70991;M;40;UIO;Tecnologia;$3442,2;2025-06-15;4;presencial;Casado
860;762;30545;F;44;Guayaquil;Marketing;$1480,09;2016-12-13;4;hibrido;Casado
861;148;10488;m;33;Guayaquil;Tecnologia;$2060,18;2022-04-13;3;hibrido;Casado
862;945;33471;F;33;GYE;RRHH;$2536,53;30/08/2024;5;presencial;Soltero
863;436;10634;m;29;quito;Ventas;$1971,41;2020-06-04;4;hibrido;Soltero
864;820;71510;F;41;Guayaquil;Ventas;$8000,0;Oct 06, 2023;4;presencial;Divorciado
865;386;75432;F;42;Guayaquil;Tecnologia;$1451,95;25/12/2019;5;remoto;Divorciado
866;840;97602;M;41;quito;Marketing;$1622,21;05/08/2019;4;hibrido;Casado
867;218;48898;M;34;Guayaquil;Ventas;$1489,41;2020-08-21;3;presencial;Union Libre
868;938;50826;m;38;UIO;Ventas;$1555,53;26/02/2019;3;presencial;Casado
869;801;72171;female;46;Guayaquil;Tecnologia;$2745,62;2019-08-17;4;hibrido;Casado
870;15;72771;female;37;guayaquil;Marketing;$1828,25;2024-07-30;5;presencial;Casado
871;131;73849;F;38;guayaquil;Tecnologia;$1885,44;20/01/2020;4;hibrido;Soltero
872;522;17581;m;35;Guayaquil;Operaciones;$1487,68;Nov 07, 2015;3;presencial;Union Libre
873;694;50816;M;43;quito;Tecnologia;$1374,41;2017-05-03;3;hibrido;Casado
874;22;47351;F;33;guayaquil;Tecnologia;$4545,76;2023-01-16;4;remoto;Casado
875;198;66274;female;38;quito;Tecnologia;$1524,58;2017-01-06;3;remoto;Union Libre
876;588;65436;m;29;Guayaquil;Tecnologia;$1276,97;2016-05-05;4;remoto;Soltero
877;912;31159;F;30;guayaquil;Marketing;$938,71;2020-05-30;5;presencial;Casado
878;103;12224;m;31;Guayaquil;RRHH;$1095,24;12/09/2020;3;presencial;Union Libre
879;574;86115;M;40;Guayaquil;Finanzas;$1759,59;2020-10-01;5;presencial;Divorciado
880;24;14768;F;36;Guayaquil;Finanzas;$3105,92;2015-10-25;5;presencial;Soltero
881;473;17062;M;48;quito;Operaciones;$1699,67;21/01/2015;3;hibrido;Divorciado
882;168;13094;female;37;Guayaquil;Tecnologia;$1726,53;16/09/2015;1;hibrido;Union Libre
883;778;36906;m;40;quito;Tecnologia;$3144,95;2023-04-29;3;remoto;Casado
884;189;96043;m;53;guayaquil;Ventas;$941,78;2016-02-29;3;presencial;Divorciado
885;505;35131;M;41;guayaquil;Tecnologia;$4104,3;2017-09-01;5;hibrido;Soltero
886;932;59404;female;43;Guayaquil;Finanzas;$2392,72;2025-11-11;4;presencial;Casado
887;435;79919;F;32;quito;Tecnologia;$2035,59;31/03/2022;4;hibrido;Soltero
888;382;78552;F;43;UIO;Finanzas;$1640,46;23/01/2016;3;presencial;Casado
889;671;84209;female;25;quito;Tecnologia;$2681,42;13/08/2025;4;remoto;Soltero
